DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,HU,2020,1.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2009,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2010,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2011,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2012,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2013,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2014,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2015,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2016,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IE,2017,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IS,2009,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IS,2010,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IS,2011,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IS,2020,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2009,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2010,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2011,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2012,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2013,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2014,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2015,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2016,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2017,1.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2018,1.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2019,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,IT,2020,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LI,2009,2.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LI,2010,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LI,2011,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LI,2012,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2009,2.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2010,3.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2011,3.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2012,3.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2013,3.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2014,3.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2015,3.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2016,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2017,3.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2018,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2019,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LT,2020,2.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2009,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2010,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2011,2.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2012,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2013,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2014,2.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2015,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2016,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2017,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2018,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2019,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LU,2020,2.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2009,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2010,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2011,4.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2012,3.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2013,3.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2014,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2015,2.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2016,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2017,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2018,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2019,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,LV,2020,2.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MD,2009,3.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MD,2010,3.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MD,2011,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MD,2012,3.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2009,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2010,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2011,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2012,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2013,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2014,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2015,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2016,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2017,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2018,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2019,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,ME,2020,1.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2009,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2010,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2011,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2012,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2013,1.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2014,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2015,1.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2016,1.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2017,1.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2018,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2019,1.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MK,2020,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2011,0.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2012,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2013,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2014,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2015,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2016,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2017,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2018,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2019,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,MT,2020,0.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2009,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2010,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2011,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2012,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2013,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2014,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2015,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2016,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2017,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2018,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2019,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NL,2020,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2009,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2010,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2011,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2012,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2013,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2014,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2015,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2016,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2017,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2018,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2019,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,NO,2020,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2009,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2010,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2011,1.7,b
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2012,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2013,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2014,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2015,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2016,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2017,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2018,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2019,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PL,2020,1.4,ep
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2009,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2010,2.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2011,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2012,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2013,2.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2014,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2015,2.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2016,2.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2017,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2018,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2019,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,PT,2020,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2009,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2010,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2011,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2012,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2013,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2014,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2015,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2016,1.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2017,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2018,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2019,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RO,2020,1.2,e
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2009,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2010,0.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2011,1.1,b
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2012,1.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2013,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2014,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2015,1.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2016,1.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2017,1.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2018,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2019,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RS,2020,1.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RU,2009,4.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RU,2010,4.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,RU,2011,4.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2009,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2010,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2011,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2012,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2013,2.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2014,2.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2015,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2016,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2017,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2018,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2019,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SE,2020,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2009,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2010,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2011,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2012,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2013,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2014,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2015,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2016,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2017,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2018,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2019,1.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SI,2020,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2009,2.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2010,2.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2011,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2012,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2013,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2014,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2015,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2016,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2017,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2018,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2019,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SK,2020,1.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SM,2011,2.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,SM,2012,1.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2009,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2010,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2011,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2012,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2013,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2014,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2015,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2016,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2017,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2018,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2019,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,TR,2020,1.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2009,3.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2010,2.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2011,1.4,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2012,1.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2015,3.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2016,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2017,3.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2018,3.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2019,3.3,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UA,2020,2.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2009,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2010,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2011,2.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2012,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2013,2.0,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2014,1.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2015,1.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,UK,2016,1.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2009,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2011,0.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2012,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2015,0.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2016,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2017,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2018,0.6,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GDIVRT,XK,2019,0.5,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AD,2009,3.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AD,2012,3.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AD,2018,3.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2013,8.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2014,8.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2015,8.7,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2016,7.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2017,7.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2018,8.1,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2019,7.9,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AL,2020,6.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AM,2009,5.8,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AM,2010,5.2,
ESTAT:TPS00206(1.0),18/05/22 23:00:00,A,GNUPRT,AM,2011,6.0,
